CLASS_SPECIES,CLASS_KEY,KEY_COUNT,KEY_TEXT,TRIGGER_ID,CAMERA_SEQ_NO,TRIGGER_DATETIME
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019126757,80942,28-Aug-20
Deer,DEER_FAWN_AMT,1,NA,SSWI000000020301351,43103,5-Aug-19
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000019751528,65740,22-Aug-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160448,28853,13-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160606,28853,15-Dec-19
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000020302021,43103,17-Apr-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000015939364,65137,15-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161197,28853,23-Dec-19
Fisher,FISHER_AMT,1,NA,SSWI000000013380658,54297,27-May-19
Otter,OTTER_AMT,1,NA,SSWI000000015975352,54977,8-Nov-19
Coyote,COYOTE_AMT,1,NA,SSWI000000021738725,31327,5-Apr-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006611129,32545,13-Aug-17
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000005461145,32136,27-May-17
Otter,OTTER_AMT,4,NA,SSWI000000012420995,33105,12-Nov-18
Wolf,WOLF_AMT,1,NA,SSWI000000017142625,49123,21-Mar-20
Fisher,FISHER_AMT,1,NA,SSWI000000015781819,46271,26-Nov-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000016883638,46976,27-Mar-20
Coyote,COYOTE_AMT,1,NA,SSWI000000019416077,55621,9-Oct-20
Fisher,FISHER_AMT,1,NA,SSWI000000015781681,46271,4-Nov-19
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000020302115,43103,5-May-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000019682337,23405,4-Oct-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000020269934,54241,22-Oct-20
Fisher,FISHER_AMT,1,NA,SSWI000000021004321,84102,1-Feb-21
Fisher,FISHER_AMT,1,NA,SSWI000000017132729,60124,9-May-20
Wolf,WOLF_AMT,1,NA,SSWI000000018312932,46060,16-Mar-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016395564,60014,11-Feb-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019828070,77071,5-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000009323017,32174,26-Apr-18
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019332854,69950,3-Aug-20
Wolf,WOLF_AMT,1,NA,SSWI000000019697538,65747,4-Aug-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020300196,32164,10-Sep-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019751404,65740,11-Aug-20
Otter,OTTER_AMT,3,NA,SSWI000000015118822,58711,2-Oct-19
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000019126710,80942,21-Aug-20
"Fox, Red",FOXRED_AMT,1,NA,SSWI000000021948072,66128,25-May-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016816402,49148,6-Mar-20
Coyote,COYOTE_AMT,1,NA,SSWI000000016162110,28853,3-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162110,28853,3-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162109,28853,3-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162005,28853,2-Jan-20
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020280630,42084,2-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160533,28853,13-Dec-19
Weasel,WEASEL_AMT,1,NA,SSWI000000015039431,48279,20-Sep-19
Coyote,COYOTE_AMT,1,NA,SSWI000000016162135,28853,3-Jan-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000019828185,77071,28-Sep-20
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000020301964,43103,24-Mar-20
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000020301968,43103,27-Mar-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000021615182,49154,25-Apr-21
Raccoon,RACCOON_AMT,1,NA,SSWI000000021615110,49154,20-Apr-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161780,28853,28-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000018627872,29490,27-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017015400,34657,24-Apr-20
Mink,MINK_AMT,1,NA,SSWI000000016655019,60047,16-Mar-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161593,28853,27-Dec-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006631019,32143,30-Jul-17
Deer,DEER_ADULT_UNKNOWN_AMT,2,NA,SSWI000000018545168,60118,8-Jul-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160450,28853,13-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160549,28853,14-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160584,28853,14-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160590,28853,14-Dec-19
Mink,MINK_AMT,1,NA,SSWI000000008068174,29489,6-Jan-18
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000008105777,38814,12-Apr-18
Coyote,COYOTE_AMT,1,NA,SSWI000000016161057,28853,18-Dec-19
Coyote,COYOTE_AMT,1,NA,SSWI000000016161020,28853,17-Dec-19
"Grouse, Ruffed",GROUSE_AMT,2,NA,SSWI000000020396946,51809,28-Nov-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000020057883,73672,11-Nov-20
Fisher,FISHER_AMT,1,NA,SSWI000000006986067,7240,29-Aug-17
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162230,28853,4-Jan-20
Mink,MINK_AMT,1,NA,SSWI000000016467434,61160,4-Feb-20
Mink,MINK_AMT,1,NA,SSWI000000018891184,66123,21-Aug-20
Otter,OTTER_AMT,1,NA,SSWI000000020489180,33105,1-Nov-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000015377690,35642,25-Oct-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006797765,7186,16-Sep-17
Wolf,WOLF_AMT,3,NA,SSWI000000019697610,65747,4-Sep-20
Wolf,WOLF_AMT,1,NA,SSWI000000017149070,49123,8-May-20
Wolf,WOLF_AMT,2,NA,SSWI000000012619973,45426,5-Dec-18
Mink,MINK_AMT,1,NA,SSWI000000019293487,29489,5-Aug-20
Wolf,WOLF_AMT,1,NA,SSWI000000019697687,65747,10-Oct-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021593882,34618,12-May-21
Cottontail,COTTONTAIL_AMT,1,NA,SSWI000000020677769,51122,2-Jan-21
Fisher,FISHER_AMT,1,NA,SSWI000000017011054,28208,24-Feb-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000016108742,63902,9-Dec-19
Opossum,OPOSSUM_AMT,1,NA,SSWI000000016161581,28853,27-Dec-19
Opossum,OPOSSUM_AMT,1,NA,SSWI000000016161564,28853,27-Dec-19
Opossum,OPOSSUM_AMT,1,NA,SSWI000000016161563,28853,27-Dec-19
Fisher,FISHER_AMT,1,NA,SSWI000000010168727,48300,29-Aug-18
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000020301940,43103,11-Mar-20
Wolf,WOLF_AMT,1,NA,SSWI000000015939241,65137,20-Nov-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000017288864,43150,6-Feb-20
Mink,MINK_AMT,1,NA,SSWI000000016467369,61160,14-Jan-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000021735843,65829,6-Apr-21
Mink,MINK_AMT,1,NA,SSWI000000021305107,34648,12-Mar-21
Fisher,FISHER_AMT,1,NA,SSWI000000008139798,32181,18-Apr-18
Wolf,WOLF_AMT,2,NA,SSWI000000018270147,61758,19-Jul-20
Fisher,FISHER_AMT,1,NA,SSWI000000010497988,33109,8-Aug-18
Fisher,FISHER_AMT,1,NA,SSWI000000020660018,66146,8-Jan-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161734,28853,28-Dec-19
Coyote,COYOTE_AMT,1,NA,SSWI000000021738698,31327,24-Mar-21
Wolf,WOLF_AMT,2,NA,SSWI000000016962403,55621,1-Apr-20
Fisher,FISHER_AMT,1,NA,SSWI000000015805702,48772,23-Nov-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006796743,7186,13-Apr-17
Weasel,WEASEL_AMT,1,NA,SSWI000000012514599,52577,2-Apr-19
Otter,OTTER_AMT,1,NA,SSWI000000021397466,66128,12-Apr-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162136,28853,3-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162111,28853,3-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016560048,30741,28-Feb-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020280738,42084,5-Jun-20
Otter,OTTER_AMT,1,NA,SSWI000000021071044,86423,25-Mar-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160540,28853,14-Dec-19
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000020301732,43103,19-Nov-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162062,28853,3-Jan-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000014205112,32545,23-Jul-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000018596015,58349,6-Aug-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017382717,65716,24-May-20
Coyote,COYOTE_AMT,1,NA,SSWI000000016162114,28853,3-Jan-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000008853573,39027,2-May-18
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162303,28853,9-Jan-20
Fisher,FISHER_AMT,1,NA,SSWI000000009331516,45380,15-May-18
Fisher,FISHER_AMT,1,NA,SSWI000000016716555,46271,17-Mar-20
Fisher,FISHER_AMT,1,NA,SSWI000000007516296,33108,25-Dec-17
Mink,MINK_AMT,1,NA,SSWI000000020460580,28863,28-Nov-20
Weasel,WEASEL_AMT,1,NA,SSWI000000017639877,37108,27-Apr-20
Fisher,FISHER_AMT,1,NA,SSWI000000007188171,31918,16-Oct-17
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020302216,43103,20-May-20
Fisher,FISHER_AMT,1,NA,SSWI000000021276109,39889,17-Mar-21
Deer,DEER_ADULT_ANTLERLESS_AMT,3,NA,SSWI000000014751585,65839,31-Aug-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000015202652,46184,17-Sep-19
Raccoon,RACCOON_AMT,1,NA,SSWI000000015354242,65138,6-Oct-19
Fisher,FISHER_AMT,1,NA,SSWI000000014151858,55622,10-May-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020788315,65836,9-Feb-21
Mink,MINK_AMT,1,NA,SSWI000000016947474,55065,9-Mar-20
Wolf,WOLF_AMT,1,NA,SSWI000000019465497,29336,17-Sep-20
Coyote,COYOTE_AMT,1,NA,SSWI000000016161058,28853,18-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161058,28853,18-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016978946,67086,9-Mar-20
Fisher,FISHER_AMT,1,NA,SSWI000000015850453,26685,27-Oct-19
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020245614,32160,25-Oct-20
Fisher,FISHER_AMT,1,NA,SSWI000000013479587,52463,1-May-19
Fisher,FISHER_AMT,1,NA,SSWI000000015719776,31925,3-Sep-19
Fisher,FISHER_AMT,1,NA,SSWI000000015836374,49370,29-Aug-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161476,28853,27-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161249,28853,24-Dec-19
"Fox, Red",FOXRED_AMT,1,NA,SSWI000000012312945,29489,31-Mar-19
Raccoon,RACCOON_AMT,1,NA,SSWI000000013692232,48362,25-Jun-19
Deer,DEER_FAWN_AMT,1,NA,SSWI000000020301033,32164,22-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000011212646,42983,10-Dec-18
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000011004848,49366,23-Oct-18
Wolf,WOLF_AMT,1,NA,SSWI000000019453264,52448,7-Sep-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020280564,42084,16-Apr-20
Coyote,COYOTE_AMT,1,NA,SSWI000000019469696,42944,7-Sep-20
Wolf,WOLF_AMT,1,NA,SSWI000000016962401,55621,1-Apr-20
Wolf,WOLF_AMT,1,NA,SSWI000000020060317,60014,28-Oct-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000016457738,60123,8-Feb-20
Fisher,FISHER_AMT,1,NA,SSWI000000007817495,33554,20-Jan-18
Wolf,WOLF_AMT,2,NA,SSWI000000015975387,54977,6-Dec-19
Wolf,WOLF_AMT,1,NA,SSWI000000006922882,31902,5-Sep-17
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000016108743,63902,9-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020281003,42084,15-Jun-20
Otter,OTTER_AMT,1,NA,SSWI000000021615767,60101,18-Mar-21
Mink,MINK_AMT,1,NA,SSWI000000016467581,61160,31-Dec-19
Wolf,WOLF_AMT,1,NA,SSWI000000019872936,65742,27-Oct-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020301001,32164,17-Aug-20
Wolf,WOLF_AMT,1,NA,SSWI000000016423038,55613,8-Feb-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000020146343,67023,16-Nov-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000016816375,49148,22-Feb-20
Wolf,WOLF_AMT,1,NA,SSWI000000015338431,46972,19-Oct-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020283056,42084,20-Aug-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161583,28853,27-Dec-19
Opossum,OPOSSUM_AMT,1,NA,SSWI000000016161583,28853,27-Dec-19
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000020300884,32164,6-Jul-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000011258741,48362,19-Dec-18
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000021736045,65829,15-May-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000020135571,83301,6-Nov-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016790628,55640,7-Mar-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000011193763,39002,8-Dec-18
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000019429700,34656,9-Oct-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160530,28853,13-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021087202,83301,11-Mar-21
Wolf,WOLF_AMT,1,NA,SSWI000000018270004,61758,26-Jun-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017382648,65716,16-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016162105,28853,3-Jan-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020300365,32164,4-Jan-20
Bear,BEAR_ADULT_AMT,1,NA,SSWI000000020300026,32164,5-Jul-19
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020301985,43103,6-Apr-20
Bear,BEAR_ADULT_AMT,1,NA,SSWI000000020280691,42084,22-May-20
Otter,OTTER_AMT,1,NA,SSWI000000020889390,81377,28-Feb-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161782,28853,28-Dec-19
Opossum,OPOSSUM_AMT,2,NA,SSWI000000021896421,91453,13-Jun-21
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018832551,52442,24-Aug-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000018832518,52442,21-Aug-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161606,28853,27-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160775,28853,15-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160782,28853,15-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160788,28853,15-Dec-19
"Grouse, Ruffed",GROUSE_YOUNG_PRESENT,NA,Y,SSWI000000006631025,32143,2-Aug-17
"Skunk, Striped",SKUNKSTRIPED_AMT,2,NA,SSWI000000011753785,46184,23-Nov-18
Mink,MINK_AMT,1,NA,SSWI000000016467538,61160,22-Dec-19
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020301582,43103,16-Oct-19
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000020302158,43103,9-May-20
Weasel,WEASEL_AMT,1,NA,SSWI000000019632734,51874,20-Oct-20
"Fox, Red",FOXRED_AMT,1,NA,SSWI000000004316482,20684,11-Dec-16
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021010372,85760,9-Mar-21
Wolf,WOLF_AMT,1,NA,SSWI000000021472131,32441,10-Feb-21
Fisher,FISHER_AMT,1,NA,SSWI000000012421138,33105,31-Dec-18
Coyote,COYOTE_AMT,1,NA,SSWI000000021278048,86822,16-Apr-21
Wolf,WOLF_AMT,1,NA,SSWI000000021386714,88777,25-Apr-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000014205193,32545,8-Aug-19
Fisher,FISHER_AMT,1,NA,SSWI000000013384649,38865,9-Apr-19
Weasel,WEASEL_AMT,1,NA,SSWI000000019100675,50229,20-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000020889426,81377,3-Dec-20
Coyote,COYOTE_AMT,1,NA,SSWI000000017706141,52565,15-May-20
Mink,MINK_AMT,1,NA,SSWI000000016816434,49148,12-Mar-20
Fisher,FISHER_AMT,1,NA,SSWI000000015836632,49370,31-Oct-19
Coyote,COYOTE_AMT,1,NA,SSWI000000018716135,28204,18-Aug-20
Wolf,WOLF_AMT,1,NA,SSWI000000018402712,50541,30-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000005985423,28853,13-Apr-17
"Grouse, Ruffed",GROUSE_AMT,2,NA,SSWI000000006631008,32143,24-Jul-17
Wolf,WOLF_AMT,1,NA,SSWI000000022204163,60041,13-Apr-21
Fisher,FISHER_AMT,1,NA,SSWI000000007435535,50220,10-Nov-17
Elk,ELK_ADULT_ANTLERLESS_AMT,6,NA,SSWI000000011771171,37111,25-Jan-19
Raccoon,RACCOON_AMT,1,NA,SSWI000000014559149,54873,29-Aug-19
Fisher,FISHER_AMT,1,NA,SSWI000000017002559,49096,2-Mar-20
Fisher,FISHER_AMT,1,NA,SSWI000000017176384,32184,31-Mar-20
Wolf,WOLF_AMT,1,NA,SSWI000000021473592,49097,8-Jan-21
Wolf,WOLF_AMT,1,NA,SSWI000000015509990,65137,21-Oct-19
Fisher,FISHER_AMT,1,NA,SSWI000000016630292,54288,26-Feb-20
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000011770756,37111,13-Jan-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000018627571,64472,24-Feb-20
Coyote,COYOTE_AMT,1,NA,SSWI000000021133510,84891,13-Jan-21
Fisher,FISHER_AMT,1,NA,SSWI000000016649162,61723,23-Feb-20
"Grouse, Ruffed",GROUSE_AMT,3,NA,SSWI000000011553504,35620,21-Oct-18
Mink,MINK_AMT,1,NA,SSWI000000021265285,58343,24-Mar-21
Wolf,WOLF_AMT,4,NA,SSWI000000015763938,60014,12-Nov-19
Mink,MINK_AMT,1,NA,SSWI000000021265342,58343,1-Apr-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000011294067,46900,20-Dec-18
Elk,ELK_ADULT_UNKNOWN_AMT,4,NA,SSWI000000015060555,63902,8-Aug-19
Elk,ELK_CALF_AMT,3,NA,SSWI000000015060555,63902,8-Aug-19
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000015060670,63902,28-Aug-19
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000011771148,37111,20-Jan-19
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000015060888,63902,22-Sep-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000018204690,55078,30-Apr-20
Wolf,WOLF_AMT,1,NA,SSWI000000022841730,32468,16-Jul-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000017714637,55586,24-Feb-20
Deer,DEER_FAWN_AMT,2,NA,SSWI000000019272381,52454,16-Aug-20
Wolf,WOLF_AMT,1,NA,SSWI000000011483887,50962,17-Jan-19
Fisher,FISHER_AMT,1,NA,SSWI000000016693401,66123,12-Feb-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000010829166,32183,10-Sep-18
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020297634,32517,3-Jul-18
Wolf,WOLF_AMT,1,NA,SSWI000000022204360,60041,16-May-21
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000023280760,63885,11-Sep-21
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000013355833,45382,19-Jun-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019901389,42947,15-Jul-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018264765,67040,30-May-20
Fisher,FISHER_AMT,1,NA,SSWI000000016625045,55000,6-Feb-20
Weasel,WEASEL_AMT,1,NA,SSWI000000015473250,38811,23-Aug-19
Mink,MINK_AMT,1,NA,SSWI000000011932683,52464,3-Mar-19
Fisher,FISHER_AMT,1,NA,SSWI000000009472585,39007,26-May-18
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000018039909,63902,17-Jun-20
"Fox, Gray",FOXGRAY_AMT,1,NA,SSWI000000015119782,65133,1-Oct-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018264894,67040,25-Jun-20
Fisher,FISHER_AMT,1,NA,SSWI000000012591573,56137,23-Jan-19
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000018039989,63902,30-Jun-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018039860,63902,15-Jun-20
Wolf,WOLF_AMT,1,NA,SSWI000000022204300,60041,9-May-21
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000015060807,63902,12-Sep-19
Elk,ELK_CALF_AMT,2,NA,SSWI000000015060554,63902,8-Aug-19
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000011771138,37111,20-Jan-19
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018264567,67040,8-May-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000015060581,63902,13-Aug-19
Elk,ELK_CALF_AMT,1,NA,SSWI000000015060596,63902,16-Aug-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019173694,43858,15-Jul-20
Wolf,WOLF_AMT,1,NA,SSWI000000017452015,55621,15-May-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000015060549,63902,8-Aug-19
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000018039878,63902,15-Jun-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000011771184,37111,26-Jan-19
Coyote,COYOTE_AMT,1,NA,SSWI000000020297984,32517,29-Nov-18
Bear,BEAR_ADULT_AMT,1,NA,SSWI000000018264759,67040,29-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000007991937,33094,2-Mar-18
Fisher,FISHER_AMT,1,NA,SSWI000000020675111,60112,31-Dec-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000022110438,85740,27-Mar-21
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000011770708,37111,1-Jan-19
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000015060739,63902,3-Sep-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000020585948,81364,1-Jan-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021513847,84906,5-May-21
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000011771249,37111,8-Feb-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017089177,61120,8-Apr-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018039789,63902,7-Jun-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000015060526,63902,5-Aug-19
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000011771082,37111,29-Dec-18
Fisher,FISHER_AMT,1,NA,SSWI000000011645951,39946,31-Jan-19
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000015060849,63902,18-Sep-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019272519,52454,25-Aug-20
Elk,ELK_ADULT_UNKNOWN_AMT,3,NA,SSWI000000015060598,63902,16-Aug-19
Fisher,FISHER_AMT,1,NA,SSWI000000021770557,53541,2-Jun-21
Wolf,WOLF_AMT,1,NA,SSWI000000007893729,29521,19-Feb-18
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000015060840,63902,16-Sep-19
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000015060860,63902,21-Sep-19
Fisher,FISHER_AMT,1,NA,SSWI000000008436455,33560,7-Apr-18
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000015060636,63902,27-Aug-19
Mink,MINK_AMT,1,NA,SSWI000000015473912,38811,13-Oct-19
Fisher,FISHER_AMT,1,NA,SSWI000000016093715,45719,17-Nov-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019272354,52454,14-Aug-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019521581,51127,1-Nov-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018264445,67040,2-May-20
Wolf,WOLF_AMT,1,NA,SSWI000000022204341,60041,12-May-21
